Pincode,Area,City,Address,Landmark,Latitude,Longitude,Category,Rating,Name
560037.0,"Marathahalli Village, Marathahalli",Bengaluru,"XM3X+Q5G, Tulsi Theater Rd","Marathahalli Village, Marathahalli",12.9544313,77.6979568,Restaurant,4.8,Nellorians Ruchulu
560037.0,"Kasavanahalli Village, Marathahalli",Bengaluru,"2 ground floor manjunath layout,munnekolala","Kasavanahalli Village, Marathahalli",12.9495892,77.7016673,Restaurant,3.9,Odishi Restaurant
560037.0,"Aswath Nagar, Marathahalli",Bengaluru,"SV Complex, Varthur Rd, near Pavan Sagar","Aswath Nagar, Marathahalli",12.9570317,77.7021173,Restaurant,3.9,The Spicy Sambar
560037.0,"Maruthi Layout, Kasavanahalli Village, Marathahalli",Bengaluru,"#37, SGR Dental College Rd","Maruthi Layout, Kasavanahalli Village, Marathahalli",12.9486917,77.7040424,Restaurant,3.1,POORVA RESTAURANT
560037.0,"Muneshwara Layout, Munneshwara Layout, Marathahalli",Bengaluru,"5, Munnekollal, 8, 1st Main Rd","Muneshwara Layout, Munneshwara Layout, Marathahalli",12.951138,77.7075608,Restaurant,4.2,Amrutha Mess
560037.0,"7th Cross, Marathahalli Village, Marathahalli",Bengaluru,"45/2B, Tulsi Theater Rd, opp. Tulsi theater","7th Cross, Marathahalli Village, Marathahalli",12.9561405,77.6979002,Restaurant,3.0,Davangere Ruchi Sagar
560037.0,"Sri Balaji Layout, Chandra Layout, Marathahalli",Bengaluru,"No: 90/6 Outer Ring Road, Service Rd, opp. Onnovative Multiplex","Sri Balaji Layout, Chandra Layout, Marathahalli",12.9508721,77.6999089,Restaurant,3.9,Anjappar Chettinad A/C Restaurant
560087.0,"Maruthi Layout, Belandur, Marathahalli",Bengaluru,"233, SGR Dental College Rd","Maruthi Layout, Belandur, Marathahalli",12.9483322,77.7056095,Restaurant,5.0,Andra Style Restaurant
560037.0,"Subbaiah Reddy Colony, Aswath Nagar, Marathahalli",Bengaluru,"13, 1st Main Rd","Subbaiah Reddy Colony, Aswath Nagar, Marathahalli",12.9573315,77.7009084,Restaurant,3.7,Krishna Vaibhava Hotel
560037.0,"Sri Balaji Layout, Chandra Layout, Marathahalli",Bengaluru,"90/3, Opposite to Innovative Multiplex, Outer Ring Rd, next to World Of Titan","Sri Balaji Layout, Chandra Layout, Marathahalli",12.950562,77.699879,Restaurant,4.1,Leon's Burgers & Wings - Marathahalli
560037.0,"Lakshminarayana Pura, Marathahalli",Bengaluru,"1st floor, CBM Sowbhagya Annex","Lakshminarayana Pura, Marathahalli",12.9564429,77.7098892,Restaurant,4.5,wangs kitchen marathahalli
560037.0,"Lakshminarayana Pura, AECS Layout, Marathahalli",Bengaluru,"35, Varthur Rd","Lakshminarayana Pura, AECS Layout, Marathahalli",12.9565062,77.7098771,Restaurant,3.3,Bangaliana
560037.0,"Vivekananda Layout, MUNNEKOLALA, Marathahalli",Bengaluru,15,"Vivekananda Layout, MUNNEKOLALA, Marathahalli",12.9522489,77.7018735,Restaurant,4.9,VILLAGE BIRYANI
560037.0,"Kasavanahalli Village, Munnekollal",Bengaluru,"SGR Dental College Rd, near Railway Gate","Kasavanahalli Village, Munnekollal",12.9483692,77.7043882,Restaurant,4.3,Maa Mangala Odia Restaurant
